Id,SalePrice
2735,111379.61543022581
2736,130092.02705045576
2737,110298.72122513692
2738,150313.92922237117
2739,138605.48528243203
2740,113542.99576949059
2741,126127.6694227213
2742,129394.92848225299
2743,126260.45221491049
2744,129630.37182104017
2745,106721.78181377579
2746,113757.16934847274
2747,109971.35030398167
2748,103000.07680326793
2749,115174.96352886387
2750,113286.64225640048
2751,109181.48986808083
2752,210603.21294602987
2753,155305.96827978495
2754,331336.2539922717
2755,119122.76119294154
2756,101949.13860647203
2757,110016.82743736495
2758,89475.96985150887
2759,122662.28124989683
2760,149479.18990063906
2761,125103.02479362689
2762,125522.04310455342
2763,180791.96540289113
2764,112476.01657529469
2765,272134.3375391226
2766,154555.03937758383
2767,97311.75229108731
2768,143726.75802808054
2769,111155.69883363074
2770,115547.84851159647
2771,94348.58844025504
2772,106178.02801437787
2773,189632.3750032858
2774,133521.73765888877
2775,111395.91647780761
2776,114718.30074658882
2777,120437.05965079796
2778,91890.73539195216
2779,150950.91336960124
2780,108393.64252046008
2781,98046.04085300573
2782,102028.77791335761
2783,118754.3948015624
2784,101846.2268276205
2785,125678.34660069161
2786,92683.83986569726
2787,104789.24899656125
2788,92537.29810998015
2789,225321.34000748998
2790,103983.33319644578
2791,112765.13390287338
2792,99483.43357286142
2793,144056.41086807466
2794,97079.13242364295
2795,100271.91034695621
2796,113631.20011253231
2797,240498.87781238736
2798,125003.93899107803
2799,107500.04708598903
2800,91226.23599857347
2801,104343.56651740125
2802,116118.86406111729
2803,208558.12189314177
2804,124918.18036972979
2805,95864.1807366418
2806,92966.20583806509
2807,101897.80981233055
2808,139586.24872501587
2809,109809.71852976237
2810,110297.3362934489
2811,155121.1556506233
2812,121479.19602897293
2813,200448.82837788298
2814,192121.83675087558
2815,110101.59159164308
2816,235144.520115266
2817,150314.9033346084
2818,107747.97901663247
2819,123795.0736263559
2820,133868.2980723018
2821,103634.29815896151
2822,199331.7692192318
2823,360691.37738628994
2824,197708.82114307943
2825,124555.50096503609
2826,110523.79224607242
2827,125334.66044651275
2828,230170.90527471073
2829,149862.75001801568
2830,180922.01498418712
2831,141840.34727117486
2832,204656.28500480423
2833,185632.39558735967
2834,159856.39880169116
2835,173587.03222077998
2836,142898.99828274618
2837,153339.5198058287
2838,137740.92455355174
2839,156803.72078667505
2840,152635.6520863045
2841,155100.1606192983
2842,172883.3805938256
2843,129900.36435499215
2844,152594.47615839448
2845,107855.71990877659
2846,167617.9413233813
2847,155282.94457604198
2848,168261.26268985658
2849,163993.49825545636
2850,232411.3101876526
2851,230891.99778986812
2852,184671.80578111447
2853,188878.28998071147
2854,108612.91463278467
2855,150045.15185895216
2856,153541.60490556533
2857,144227.98426659993
2858,153314.52987211436
2859,118018.48909365576
2860,103488.73887387251
2861,126941.35973989048
2862,135464.34029307877
2863,102239.08041774447
2864,218078.91668352473
2865,96526.9826406432
2866,106623.80999349128
2867,88696.58945163165
2868,121800.84273792352
2869,125771.55763408379
2870,132241.6751561036
2871,104983.26747034956
2872,93772.15026899632
2873,112580.07153960914
2874,138470.51184609905
2875,109213.92063124981
2876,113960.56722764131
2877,108923.95406530383
2878,137905.45312978193
2879,127095.98396416727
2880,104002.95392207197
2881,158418.79465725587
2882,159735.91240086456
2883,146585.29178572487
2884,143390.54461922203
2885,142825.09560060556
2886,240728.79515523792
2887,110247.15257256951
2888,119214.37164541858
2889,92386.86734492551
2890,97486.54765017483
2891,130517.98280403356
2892,93882.23727246636
2893,104284.73054489795
2894,92484.64842537696
2895,169314.5308466576
2896,170395.8151536383
2897,173410.29039309753
2898,158515.49401365797
2899,156719.5515883474
2900,126973.76121712061
2901,206415.97222182836
2902,150035.0281175796
2903,212309.83516401285
2904,226133.70031567468
2905,103522.12535527984
2906,129102.52794614463
2907,83348.55662948743
2908,105389.44720552776
2909,172055.5631220115
2910,82109.86493170352
2911,88928.98994969354
2912,125570.6034899241
2913,85796.03043170438
2914,87498.06478814418
2915,86214.14929879516
2916,85299.2776011965
2917,157727.08256981042
2918,109780.43526769223
2919,190575.12480111347
